session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
6191243eea32de6c6cee81c5,56896501d3d6a7000ca23da8,APPROVED,2021-11-14 14:59:15.090000,2021-11-14 15:23:34.042000,1458.952,31,740,5,100,2021-11-14 23:01:00.411000,78C7C056,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61912461ac2d732c3479fb09,5f43e98c72dab1108f228495,APPROVED,2021-11-14 14:59:51.602000,2021-11-14 15:13:02.539000,790.937,31,213,2,100,2021-11-14 23:01:00.500000,78C7C056,United Kingdom,United Kingdom,Other,English,United Kingdom,Female,No
619125b0830ab5924441f2ca,5f3954e2efd6ae4b0713cebd,APPROVED,2021-11-14 15:05:24.338000,2021-11-14 15:50:42.948000,2718.61,56,65,0,100,2021-11-14 23:01:00.584000,78C7C056,South Africa,South Africa,Full-Time,English,South Africa,Female,No
619125e9723fcf08c1a3665d,60c75eb8c7c62c1cabd3f275,APPROVED,2021-11-14 15:06:29.715000,2021-11-14 15:41:59.977000,2130.262,34,36,0,100,2021-11-14 23:01:00.676000,78C7C056,South Africa,South Africa,Part-Time,English,South Africa,Female,No
6191266c0817f4cc611693af,60c09121810de52ea094aba2,APPROVED,2021-11-14 15:08:31.059000,2021-11-14 15:35:50.942000,1639.883,19,35,0,100,2021-11-14 23:00:56.805000,78C7C056,Poland,Poland,Unemployed (and job seeking),English,Poland,Male,Yes
619126bc28fb03fecbe2085c,5fa8827f5d5c5c73a1308378,RETURNED,2021-11-14 15:09:54.569000,,82328.007539,30,96,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6191272af585186e7d12f41c,5e25d35e4500a281dff44826,APPROVED,2021-11-14 15:11:42.901000,2021-11-14 15:31:15.547000,1172.646,22,59,0,100,2021-11-14 23:01:00.760000,78C7C056,Senegal,Canada,DATA EXPIRED,English,Canada,Female,Yes
6191272b10597a770df3bcd7,607ec1cca0684f6ac4ab7ce7,APPROVED,2021-11-14 15:11:39.966000,2021-11-14 16:30:44.953000,4744.987,20,47,0,100,2021-11-14 23:00:56.881000,78C7C056,Greece,Greece,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,Greece,Male,Yes
619127504f9d4cdaf9c59488,60e99d21ee0ee2ea2ed16e3e,APPROVED,2021-11-14 15:14:47.285000,2021-11-14 15:25:34.112000,646.827,32,44,0,100,2021-11-14 23:01:00.841000,78C7C056,Ireland,Ireland,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,Ireland,Female,No
6191275b8204a738ef4a3fce,60b6920280c118f6587b5a37,APPROVED,2021-11-14 15:12:34.270000,2021-11-14 15:44:09.605000,1895.335,28,27,0,100,2021-11-14 23:01:00.934000,78C7C056,South Africa,South Africa,Full-Time,English,South Africa,Female,Yes
